package_name,version,license,repository
is-async-function,2.1.1,MIT,https://github.com/inspect-js/is-async-function
is-bigint,1.1.0,MIT,https://github.com/inspect-js/is-bigint
is-boolean-object,1.2.2,MIT,https://github.com/inspect-js/is-boolean-object
is-callable,1.2.7,MIT,https://github.com/inspect-js/is-callable
is-core-module,2.16.2,MIT,https://github.com/inspect-js/is-core-module
is-data-view,1.0.2,MIT,https://github.com/inspect-js/is-data-view
is-date-object,1.1.0,MIT,https://github.com/inspect-js/is-date-object
is-extglob,2.1.1,MIT,https://github.com/jonschlinkert/is-extglob
is-finalizationregistry,1.1.1,MIT,https://github.com/inspect-js/is-finalizationregistry
is-fullwidth-code-point,3.0.0,MIT,https://github.com/sindresorhus/is-fullwidth-code-point
is-fullwidth-code-point,5.1.0,MIT,https://github.com/sindresorhus/is-fullwidth-code-point
is-generator-fn,2.1.0,MIT,https://github.com/sindresorhus/is-generator-fn
is-generator-function,1.1.2,MIT,https://github.com/inspect-js/is-generator-function
is-glob,4.0.3,MIT,https://github.com/micromatch/is-glob
is-map,2.0.3,MIT,https://github.com/inspect-js/is-map
is-negative-zero,2.0.3,MIT,https://github.com/inspect-js/is-negative-zero
is-number,7.0.0,MIT,https://github.com/jonschlinkert/is-number
is-number-object,1.1.1,MIT,https://github.com/inspect-js/is-number-object
is-potential-custom-element-name,1.0.1,MIT,https://github.com/mathiasbynens/is-potential-custom-element-name
is-regex,1.2.1,MIT,https://github.com/inspect-js/is-regex
is-set,2.0.3,MIT,https://github.com/inspect-js/is-set
is-shared-array-buffer,1.0.4,MIT,https://github.com/inspect-js/is-shared-array-buffer
is-stream,2.0.1,MIT,https://github.com/sindresorhus/is-stream
is-string,1.1.1,MIT,https://github.com/inspect-js/is-string
is-symbol,1.1.1,MIT,https://github.com/inspect-js/is-symbol
is-typed-array,1.1.15,MIT,https://github.com/inspect-js/is-typed-array
is-weakmap,2.0.2,MIT,https://github.com/inspect-js/is-weakmap
is-weakref,1.1.1,MIT,https://github.com/inspect-js/is-weakref
is-weakset,2.0.4,MIT,https://github.com/inspect-js/is-weakset
isarray,1.0.0,MIT,https://github.com/juliangruber/isarray
isarray,2.0.5,MIT,https://github.com/juliangruber/isarray
isexe,2.0.0,ISC,https://github.com/isaacs/isexe
isobject,2.1.0,MIT,https://github.com/jonschlinkert/isobject
istanbul-lib-coverage,3.2.2,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-instrument,5.2.1,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-instrument,6.0.3,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-report,3.0.1,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-source-maps,4.0.1,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-reports,3.2.0,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
jest,29.7.0,MIT,https://github.com/jestjs/jest
jest-changed-files,29.7.0,MIT,https://github.com/jestjs/jest
jest-circus,29.7.0,MIT,https://github.com/jestjs/jest
jest-cli,29.7.0,MIT,https://github.com/jestjs/jest
jest-config,29.7.0,MIT,https://github.com/jestjs/jest
jest-diff,29.7.0,MIT,https://github.com/jestjs/jest
jest-docblock,29.7.0,MIT,https://github.com/jestjs/jest
jest-each,29.7.0,MIT,https://github.com/jestjs/jest
jest-environment-jsdom,29.7.0,MIT,https://github.com/jestjs/jest
jest-environment-node,29.7.0,MIT,https://github.com/jestjs/jest
jest-get-type,29.6.3,MIT,https://github.com/jestjs/jest
jest-haste-map,29.7.0,MIT,https://github.com/jestjs/jest
jest-leak-detector,29.7.0,MIT,https://github.com/jestjs/jest
jest-matcher-utils,29.7.0,MIT,https://github.com/jestjs/jest
jest-message-util,29.7.0,MIT,https://github.com/jestjs/jest
jest-mock,29.7.0,MIT,https://github.com/jestjs/jest
jest-pnp-resolver,1.2.3,MIT,https://github.com/arcanis/jest-pnp-resolver
jest-regex-util,29.6.3,MIT,https://github.com/jestjs/jest
jest-resolve,29.7.0,MIT,https://github.com/jestjs/jest
jest-resolve-dependencies,29.7.0,MIT,https://github.com/jestjs/jest
jest-runner,29.7.0,MIT,https://github.com/jestjs/jest
jest-runtime,29.7.0,MIT,https://github.com/jestjs/jest
jest-serializer-html,7.1.0,MIT,https://github.com/rayrutjes/jest-serializer-html
jest-snapshot,29.7.0,MIT,https://github.com/jestjs/jest
jest-util,29.7.0,MIT,https://github.com/jestjs/jest
jest-validate,29.7.0,MIT,https://github.com/jestjs/jest
jest-watcher,29.7.0,MIT,https://github.com/jestjs/jest
jest-worker,29.7.0,MIT,https://github.com/jestjs/jest
joi,18.2.1,BSD-3-Clause,https://github.com/hapijs/joi
js-tokens,4.0.0,MIT,https://github.com/lydell/js-tokens
js-yaml,3.14.2,MIT,https://github.com/nodeca/js-yaml
js-yaml,4.1.1,MIT,https://github.com/nodeca/js-yaml
jsdom,20.0.3,MIT,https://github.com/jsdom/jsdom
jsesc,2.5.2,MIT,https://github.com/mathiasbynens/jsesc
jsesc,3.1.0,MIT,https://github.com/mathiasbynens/jsesc
json-buffer,3.0.1,MIT,https://github.com/dominictarr/json-buffer
json-parse-even-better-errors,2.3.1,MIT,https://github.com/npm/json-parse-even-better-errors
json-schema-traverse,0.4.1,MIT,https://github.com/epoberezkin/json-schema-traverse
json-stable-stringify-without-jsonify,1.0.1,MIT,https://github.com/samn/json-stable-stringify
json5,1.0.2,MIT,https://github.com/json5/json5
json5,2.2.3,MIT,https://github.com/json5/json5
keyv,4.5.4,MIT,https://github.com/jaredwray/keyv
kleur,3.0.3,MIT,https://github.com/lukeed/kleur
leven,3.1.0,MIT,https://github.com/sindresorhus/leven
levn,0.4.1,MIT,https://github.com/gkz/levn
line-column,1.0.2,MIT,https://github.com/io-monad/line-column
lines-and-columns,1.2.4,MIT,https://github.com/eventualbuddha/lines-and-columns
lint-staged,16.4.0,MIT,https://github.com/lint-staged/lint-staged
listr2,9.0.5,MIT,https://github.com/listr2/listr2
locate-path,5.0.0,MIT,https://github.com/sindresorhus/locate-path
locate-path,6.0.0,MIT,https://github.com/sindresorhus/locate-path
lodash,4.18.1,MIT,https://github.com/lodash/lodash
lodash.merge,4.6.2,MIT,https://github.com/lodash/lodash
log-update,6.1.0,MIT,https://github.com/sindresorhus/log-update
lru-cache,5.1.1,ISC,https://github.com/isaacs/node-lru-cache
magic-string,0.30.21,MIT,https://github.com/Rich-Harris/magic-string
make-dir,4.0.0,MIT,https://github.com/sindresorhus/make-dir
makeerror,1.0.12,BSD-3-Clause,https://github.com/daaku/nodejs-makeerror
match-json,1.3.7,MIT,https://github.com/ozkxr/match-json
math-intrinsics,1.1.0,MIT,https://github.com/es-shims/math-intrinsics
merge-stream,2.0.0,MIT,https://github.com/grncdr/merge-stream
merge2,1.4.1,MIT,https://github.com/teambition/merge2
meriyah,5.0.0,ISC,https://github.com/meriyah/meriyah
micromatch,4.0.8,MIT,https://github.com/micromatch/micromatch
mime-db,1.52.0,MIT,https://github.com/jshttp/mime-db
mime-types,2.1.35,MIT,https://github.com/jshttp/mime-types
mimic-fn,2.1.0,MIT,https://github.com/sindresorhus/mimic-fn
mimic-function,5.0.1,MIT,https://github.com/sindresorhus/mimic-function
minimatch,10.2.5,BlueOak-1.0.0,https://github.com/isaacs/minimatch
minimatch,3.1.5,ISC,https://github.com/isaacs/minimatch
minimatch,9.0.9,ISC,https://github.com/isaacs/minimatch
minimist,1.2.8,MIT,https://github.com/minimistjs/minimist
ms,2.1.3,MIT,https://github.com/vercel/ms
nanoid,3.3.12,MIT,https://github.com/ai/nanoid
natural-compare,1.4.0,MIT,https://github.com/litejs/natural-compare-lite
node-exports-info,1.6.0,MIT,https://github.com/inspect-js/node-exports-info
node-int64,0.4.0,MIT,https://github.com/broofa/node-int64
node-releases,2.0.46,MIT,https://github.com/chicoxyzzy/node-releases
normalize-path,3.0.0,MIT,https://github.com/jonschlinkert/normalize-path
npm-run-path,4.0.1,MIT,https://github.com/sindresorhus/npm-run-path
nwsapi,2.2.23,MIT,https://github.com/dperini/nwsapi
object-inspect,1.13.4,MIT,https://github.com/inspect-js/object-inspect
object-keys,1.1.1,MIT,https://github.com/ljharb/object-keys
object.assign,4.1.7,MIT,https://github.com/ljharb/object.assign
object.entries,1.1.9,MIT,https://github.com/es-shims/Object.entries
object.fromentries,2.0.8,MIT,https://github.com/es-shims/Object.fromEntries
object.groupby,1.0.3,MIT,https://github.com/es-shims/Object.groupBy
object.values,1.2.1,MIT,https://github.com/es-shims/Object.values
once,1.4.0,ISC,https://github.com/isaacs/once
onetime,5.1.2,MIT,https://github.com/sindresorhus/onetime
onetime,7.0.0,MIT,https://github.com/sindresorhus/onetime
optionator,0.9.4,MIT,https://github.com/gkz/optionator
own-keys,1.0.1,MIT,https://github.com/ljharb/own-keys
p-limit,2.3.0,MIT,https://github.com/sindresorhus/p-limit
p-limit,3.1.0,MIT,https://github.com/sindresorhus/p-limit
p-locate,4.1.0,MIT,https://github.com/sindresorhus/p-locate
p-locate,5.0.0,MIT,https://github.com/sindresorhus/p-locate
p-try,2.2.0,MIT,https://github.com/sindresorhus/p-try
parent-module,1.0.1,MIT,https://github.com/sindresorhus/parent-module
parse-json,5.2.0,MIT,https://github.com/sindresorhus/parse-json
parse5,7.3.0,MIT,https://github.com/inikulin/parse5
path-exists,4.0.0,MIT,https://github.com/sindresorhus/path-exists
path-expression-matcher,1.5.0,MIT,https://github.com/NaturalIntelligence/path-expression-matcher
path-is-absolute,1.0.1,MIT,https://github.com/sindresorhus/path-is-absolute
path-key,3.1.1,MIT,https://github.com/sindresorhus/path-key
path-parse,1.0.7,MIT,https://github.com/jbgutierrez/path-parse
picocolors,1.1.1,ISC,https://github.com/alexeyraspopov/picocolors
picomatch,2.3.2,MIT,https://github.com/micromatch/picomatch
picomatch,4.0.4,MIT,https://github.com/micromatch/picomatch
pirates,4.0.7,MIT,https://github.com/danez/pirates
pkg-dir,4.2.0,MIT,https://github.com/sindresorhus/pkg-dir
possible-typed-array-names,1.1.0,MIT,https://github.com/ljharb/possible-typed-array-names
postcss,8.5.15,MIT,https://github.com/postcss/postcss
postcss-selector-parser,7.1.1,MIT,https://github.com/postcss/postcss-selector-parser
postcss-value-parser,4.2.0,MIT,https://github.com/TrySound/postcss-value-parser
prelude-ls,1.2.1,MIT,https://github.com/gkz/prelude-ls
prettier,3.8.3,MIT,https://github.com/prettier/prettier
prettier-plugin-apex,2.2.6,MIT,
pretty-format,29.7.0,MIT,https://github.com/jestjs/jest
prompts,2.4.2,MIT,https://github.com/terkelg/prompts
proxy-from-env,2.1.0,MIT,https://github.com/Rob--W/proxy-from-env
psl,1.15.0,MIT,https://github.com/lupomontero/psl
punycode,2.3.1,MIT,https://github.com/mathiasbynens/punycode.js
pure-rand,6.1.0,MIT,https://github.com/dubzzz/pure-rand
querystringify,2.2.0,MIT,https://github.com/unshiftio/querystringify
queue-microtask,1.2.3,MIT,https://github.com/feross/queue-microtask
react-is,18.3.1,MIT,https://github.com/facebook/react
readable-stream,3.6.2,MIT,https://github.com/nodejs/readable-stream
reflect.getprototypeof,1.0.10,MIT,https://github.com/es-shims/Reflect.getPrototypeOf
regexp-to-ast,0.5.0,MIT,https://github.com/bd82/regexp-to-ast
regexp.prototype.flags,1.5.4,MIT,https://github.com/es-shims/RegExp.prototype.flags
require-directory,2.1.1,MIT,https://github.com/troygoode/node-require-directory
requires-port,1.0.0,MIT,https://github.com/unshiftio/requires-port
resolve,1.22.12,MIT,https://github.com/browserify/resolve
resolve,2.0.0-next.7,MIT,https://github.com/browserify/resolve
resolve-cwd,3.0.0,MIT,https://github.com/sindresorhus/resolve-cwd
resolve-from,4.0.0,MIT,https://github.com/sindresorhus/resolve-from
resolve-from,5.0.0,MIT,https://github.com/sindresorhus/resolve-from
resolve.exports,2.0.3,MIT,https://github.com/lukeed/resolve.exports
restore-cursor,5.1.0,MIT,https://github.com/sindresorhus/restore-cursor
reusify,1.1.0,MIT,https://github.com/mcollina/reusify
rfdc,1.4.1,MIT,https://github.com/davidmarkclements/rfdc
run-parallel,1.2.0,MIT,https://github.com/feross/run-parallel
rxjs,7.8.2,Apache-2.0,https://github.com/reactivex/rxjs
safe-array-concat,1.1.4,MIT,https://github.com/ljharb/safe-array-concat
safe-buffer,5.2.1,MIT,https://github.com/feross/safe-buffer
safe-push-apply,1.0.0,MIT,https://github.com/ljharb/safe-push-apply
safe-regex-test,1.1.0,MIT,https://github.com/ljharb/safe-regex-test
safer-buffer,2.1.2,MIT,https://github.com/ChALkeR/safer-buffer
salesforce-app,1.0.0,UNLICENSED,
saxes,6.0.0,ISC,https://github.com/lddubeau/saxes
semver,6.3.1,ISC,https://github.com/npm/node-semver
semver,7.8.1,ISC,https://github.com/npm/node-semver
set-function-length,1.2.2,MIT,https://github.com/ljharb/set-function-length
set-function-name,2.0.2,MIT,https://github.com/ljharb/set-function-name
set-proto,1.0.0,MIT,https://github.com/ljharb/set-proto
shebang-command,2.0.0,MIT,https://github.com/kevva/shebang-command
shebang-regex,3.0.0,MIT,https://github.com/sindresorhus/shebang-regex
side-channel,1.1.0,MIT,https://github.com/ljharb/side-channel
side-channel-list,1.0.1,MIT,https://github.com/ljharb/side-channel-list
side-channel-map,1.0.1,MIT,https://github.com/ljharb/side-channel-map
side-channel-weakmap,1.0.2,MIT,https://github.com/ljharb/side-channel-weakmap
signal-exit,3.0.7,ISC,https://github.com/tapjs/signal-exit
signal-exit,4.1.0,ISC,https://github.com/tapjs/signal-exit
sisteransi,1.0.5,MIT,https://github.com/terkelg/sisteransi
slash,3.0.0,MIT,https://github.com/sindresorhus/slash
slice-ansi,7.1.2,MIT,https://github.com/chalk/slice-ansi
slice-ansi,8.0.0,MIT,https://github.com/chalk/slice-ansi
source-map,0.6.1,BSD-3-Clause,https://github.com/mozilla/source-map
source-map-js,1.2.1,BSD-3-Clause,https://github.com/7rulnik/source-map-js
source-map-support,0.5.13,MIT,https://github.com/evanw/node-source-map-support
sprintf-js,1.0.3,BSD-3-Clause,https://github.com/alexei/sprintf.js
stack-utils,2.0.6,MIT,https://github.com/tapjs/stack-utils
stop-iteration-iterator,1.1.0,MIT,https://github.com/ljharb/stop-iteration-iterator
string-argv,0.3.2,MIT,https://github.com/mccormicka/string-argv
string-length,4.0.2,MIT,https://github.com/sindresorhus/string-length
string-width,4.2.3,MIT,https://github.com/sindresorhus/string-width
string-width,7.2.0,MIT,https://github.com/sindresorhus/string-width
string-width,8.2.1,MIT,https://github.com/sindresorhus/string-width
string.prototype.trim,1.2.10,MIT,https://github.com/es-shims/String.prototype.trim
string.prototype.trimend,1.0.9,MIT,https://github.com/es-shims/String.prototype.trimEnd
string.prototype.trimstart,1.0.8,MIT,https://github.com/es-shims/String.prototype.trimStart
string_decoder,1.3.0,MIT,https://github.com/nodejs/string_decoder
strip-ansi,6.0.1,MIT,https://github.com/chalk/strip-ansi
strip-ansi,7.2.0,MIT,https://github.com/chalk/strip-ansi
strip-bom,3.0.0,MIT,https://github.com/sindresorhus/strip-bom
strip-bom,4.0.0,MIT,https://github.com/sindresorhus/strip-bom
strip-final-newline,2.0.0,MIT,https://github.com/sindresorhus/strip-final-newline
strip-json-comments,3.1.1,MIT,https://github.com/sindresorhus/strip-json-comments
strnum,2.3.0,MIT,https://github.com/NaturalIntelligence/strnum
supports-color,7.2.0,MIT,https://github.com/chalk/supports-color
supports-color,8.1.1,MIT,https://github.com/chalk/supports-color
supports-preserve-symlinks-flag,1.0.0,MIT,https://github.com/inspect-js/node-supports-preserve-symlinks-flag
symbol-tree,3.2.4,MIT,https://github.com/jsdom/js-symbol-tree
test-exclude,6.0.0,ISC,https://github.com/istanbuljs/test-exclude
tinyexec,1.2.2,MIT,https://github.com/tinylibs/tinyexec
tinyglobby,0.2.16,MIT,https://github.com/SuperchupuDev/tinyglobby
tmpl,1.0.5,BSD-3-Clause,https://github.com/daaku/nodejs-tmpl
to-regex-range,5.0.1,MIT,https://github.com/micromatch/to-regex-range
tough-cookie,4.1.4,BSD-3-Clause,https://github.com/salesforce/tough-cookie
tr46,3.0.0,MIT,https://github.com/jsdom/tr46
ts-api-utils,2.5.0,MIT,https://github.com/JoshuaKGoldberg/ts-api-utils
tsconfig-paths,3.15.0,MIT,https://github.com/dividab/tsconfig-paths
tslib,2.8.1,0BSD,https://github.com/Microsoft/tslib
type-check,0.4.0,MIT,https://github.com/gkz/type-check
type-detect,4.0.8,MIT,https://github.com/chaijs/type-detect
type-fest,0.21.3,(MIT OR CC0-1.0),https://github.com/sindresorhus/type-fest
typed-array-buffer,1.0.3,MIT,https://github.com/inspect-js/typed-array-buffer
typed-array-byte-length,1.0.3,MIT,https://github.com/inspect-js/typed-array-byte-length
typed-array-byte-offset,1.0.4,MIT,https://github.com/inspect-js/typed-array-byte-offset
typed-array-length,1.0.7,MIT,https://github.com/inspect-js/typed-array-length
typescript,6.0.3,Apache-2.0,https://github.com/microsoft/TypeScript
unbox-primitive,1.1.0,MIT,https://github.com/ljharb/unbox-primitive
undici-types,7.24.6,MIT,https://github.com/nodejs/undici
universalify,0.2.0,MIT,https://github.com/RyanZim/universalify
update-browserslist-db,1.2.3,MIT,https://github.com/browserslist/update-db
uri-js,4.4.1,BSD-2-Clause,https://github.com/garycourt/uri-js
url-parse,1.5.10,MIT,https://github.com/unshiftio/url-parse
util-deprecate,1.0.2,MIT,https://github.com/TooTallNate/util-deprecate
v8-to-istanbul,9.3.0,ISC,https://github.com/istanbuljs/v8-to-istanbul
w3c-xmlserializer,4.0.0,MIT,https://github.com/jsdom/w3c-xmlserializer
wait-on,8.0.5,MIT,https://github.com/jeffbski/wait-on
walker,1.0.8,Apache-2.0,https://github.com/daaku/nodejs-walker
webidl-conversions,7.0.0,BSD-2-Clause,https://github.com/jsdom/webidl-conversions
whatwg-encoding,2.0.0,MIT,https://github.com/jsdom/whatwg-encoding
whatwg-mimetype,3.0.0,MIT,https://github.com/jsdom/whatwg-mimetype
whatwg-url,11.0.0,MIT,https://github.com/jsdom/whatwg-url
which,2.0.2,ISC,https://github.com/isaacs/node-which
which-boxed-primitive,1.1.1,MIT,https://github.com/inspect-js/which-boxed-primitive
which-builtin-type,1.2.1,MIT,https://github.com/inspect-js/which-builtin-type
which-collection,1.0.2,MIT,https://github.com/inspect-js/which-collection
which-typed-array,1.1.21,MIT,https://github.com/inspect-js/which-typed-array
word-wrap,1.2.5,MIT,https://github.com/jonschlinkert/word-wrap
wrap-ansi,7.0.0,MIT,https://github.com/chalk/wrap-ansi
wrap-ansi,9.0.2,MIT,https://github.com/chalk/wrap-ansi
wrappy,1.0.2,ISC,https://github.com/npm/wrappy
write-file-atomic,4.0.2,ISC,https://github.com/npm/write-file-atomic
ws,8.21.0,MIT,https://github.com/websockets/ws
xml-name-validator,4.0.0,Apache-2.0,https://github.com/jsdom/xml-name-validator
xml-naming,0.1.0,MIT,https://github.com/NaturalIntelligence/xml-naming
xmlchars,2.2.0,MIT,https://github.com/lddubeau/xmlchars
y18n,5.0.8,ISC,https://github.com/yargs/y18n
yallist,3.1.1,ISC,https://github.com/isaacs/yallist
yaml,2.9.0,ISC,https://github.com/eemeli/yaml
yargs,17.7.2,MIT,https://github.com/yargs/yargs
yargs-parser,21.1.1,ISC,https://github.com/yargs/yargs-parser
yocto-queue,0.1.0,MIT,https://github.com/sindresorhus/yocto-queue
